"3,900 Pages of Paul Klee's Personal Notebooks Are Now Online, Presenting His Bauhaus Teachings (1921-1931) | Open Culture",http://www.openculture.com/2016/03/3900-pages-of-paul-klees-personal-notebooks-are-now-online.html,"klee,սկզբնաղբյուրներ",,,,2016-09-28 15:32:12
Алгоритмы поиска и сортировки - YouTube,https://www.youtube.com/playlist?list=PL3DKYDI6hzt7MybhDZrXdEsOpK-5_6LQu,"ՔոմփյութրՍայնս,սորթավորում,որոնում",,,,2016-09-28 08:34:02
VardanGrigoryan/google-interview-university: A complete daily plan for studying to become a Google software engineer.,https://github.com/VardanGrigoryan/google-interview-university,"lists,learning-curve,google,awesome",,,,2016-09-28 07:03:33
Noor Games - YouTube,https://www.youtube.com/channel/UCW5l8IqBR0vg6QArgdD2QEg,"ՀայՏՏ,""Հայ ՏՏ"",C++",,,,2016-09-28 07:02:47
http://www.principiadiscordia.com/downloads/CodexSeraphinianus.pdf,http://www.principiadiscordia.com/downloads/CodexSeraphinianus.pdf,վիզուալԱրվեստ,,,,2016-09-27 12:45:48
"JSON Editor Online - view, edit and format JSON online",http://www.jsoneditoronline.org,"ՏՏwebDevTools,ՕնլայնԳործիքներ,online,tools,json",,,,2016-09-26 06:25:46
HayeKetadr_Abr1999_rotated.pdf,http://armscoop.com/wp-content/uploads/2011/11/HayeKetadr_Abr1999_rotated.pdf,"հայերեն,լեզուներ,Կրթություն2.0,կրթություն",,,,2016-09-25 10:55:16
JavaScript Modules: A Beginner’s Guide,https://medium.freecodecamp.com/javascript-modules-a-beginner-s-guide-783f7d7a5fcc,"javascript,ՏՏwebTuts,js",,,,2016-09-25 10:53:50
Stack Exchange Data Explorer,http://data.stackexchange.com/?utm_source=tproger.ru&utm_campaign=how_so_works_1,տվյալներ,կայքի բազայի տվյալներին հարցումներ անելու սերվիս,,,2016-09-25 10:45:59
workshop 3,http://localhost:8080/workshop3/,no_tag,,,,2016-09-25 08:10:09
Մաթեմ դասընթացներ,https://newtonew.com/overview/math-courses-openedu,"կրթություն,մաթեմատիկա",,,,2016-09-25 06:09:54
Արվեստներ,https://newtonew.com/overview/world-art-projects,"վիզուալԱրվեստ,Կրթություն2.0,սկզբնաղբյուրներ",,,,2016-09-25 06:07:49
Սուրենյանց Վարդգես Հակոբի | Ալբոմ - Շտեմարան - Հավաքածու -  Հայաստանի ազգային պատկերասրահ,http://www.gallery.am/hy/database/item/11060/,"սկզբնաղբյուրներ,վիզուալԱրվեստ",,,,2016-09-25 06:05:05
The Mostly Complete Chart of Neural&nbsp;Networks - Blog About Infographics and Data Visualization - Cool Infographics,http://www.coolinfographics.com/blog/2016/9/20/the-mostly-complete-chart-of-neural-networks.html,"""նեյրոնային ցանցեր"",""Արհեստական Ինտելեկտ"",ՔոմփյութրՍայնս",,,,2016-09-22 14:47:25
Будущее сайтов: автоматическая сборка на базе ИИ и не только / Блог компании uTeam / Хабрахабр,https://habrahabr.ru/company/uteam/blog/309516/,no_tag,,,,2016-09-22 12:20:40
Подборка видео по оптимизации HTML/JavaScript / Типичный программист,https://tproger.ru/video/js-html-optimization-course/,"ՏՏwebTuts,օպտիմիզացիա,արագագործություն,HTML,javascript,js",,,,2016-09-22 12:19:27
What is obsolete in HTML5?,https://develoger.com/what-is-obsolete-in-html5-ccc6773474c5,"ՏՏwebTuts,HTML,FORDighest,FORWebDevSchool",,,,2016-09-22 12:18:29
Node.js Best Practices | Codementor,https://www.codementor.io/nodejs/tutorial/nodejs-best-practices,"nodejs,ՏՏwebTuts",,,,2016-09-22 12:12:13
GitHub - FancyGrid/awesome-grid: A curated list of grid(table) libraries and resources that developers may find useful.,https://github.com/FancyGrid/awesome-grid,"ՏՏwebRes,awesome,greeds,plugins",,,,2016-09-20 15:12:40
A Nerd's Guide to Color on the Web | CSS-Tricks,https://css-tricks.com/nerds-guide-color-web/,"FORWebDevSchool,color,css","Նույնի ռուսերենը
http://css-live.ru/articles/rukovodstvo-po-cvetam-v-vebe-dlya-botanikov.html",,,2016-09-20 14:48:58
Так вот почему у наших детей проблемы с математикой!,https://ofigenno.com/kak-nauchit-rebenka-umnozheniyu,"կրթություն,մաթեմատիկա,երեխեքին",,,,2016-09-20 12:53:31
Jasny Bootstrap,http://www.jasny.net/bootstrap/2.3.1/index.html,"bootstrap,jquery,plugins,ՏՏwebRes",,,,2016-09-20 06:32:15
Javascript · Jasny Bootstrap,http://www.jasny.net/bootstrap/2.3.1/javascript.html,"bootstrap,javascript,jquery,plugins,ՏՏwebRes",,,,2016-09-20 06:18:51
Немного про кино или как делать интерактивные визуализации в python / Хабрахабр,https://m.habrahabr.ru/post/308162/,"վիզուալացում,վիզուալիզացիա,python,գրաֆիկներ",,,,2016-09-19 18:39:53
Расшифровка базы данных KeePass: пошаговое руководство / Хабрахабр,https://m.habrahabr.ru/company/thirdpin/blog/307982/,"հաքինգ,keepassx",,,,2016-09-19 18:37:45
Untitled,https://newtonew.com/overview/we-are-all-special-films,կինոներ,,,,2016-09-19 18:36:18
Syg.ma — Язык псевдонауки,http://syg.ma/sygmafeatured/iazyk-psievdonauki,no_tag,"если уподобление одного физического или идеального объекта целесообразно с инструментальной (улучшает оперирование), прагматической (помогает достичь наилучшего результата) или когнитивной (помогает лучше познать исследуемый объект) точки зрения, тогда метафора считается плодотворной. ",,,2016-09-18 17:57:51
артхаус,https://postnauka.ru/faq/68124,կինոներ,,,,2016-09-18 16:55:21
linear algebra,https://m.youtube.com,"գծային,հանրահաշիվ,Կրթություն2.0",,,,2016-09-18 16:51:07
Untitled,https://m.facebook.com/dmitry.karpov.5/posts/1089024684481842,CHILDprogr,,,,2016-09-18 11:04:34
Untitled,https://newtonew.com/discussions/cognitive-miser-strategy,"""մտքի հիգիենա""",,,,2016-09-18 06:14:48
Untitled,https://newtonew.com/overview/artificial-intelligence-books,"""Արհեստական Ինտելեկտ"",գրքեր",,,,2016-09-17 18:04:19
the new code – Web Developer Reading List: Maths in JavaScript,http://thenewcode.com/1131/Web-Developer-Reading-List-Maths-in-JavaScript,"ՏՏwebTuts,math,js,javascript,FORWebDevSchool",,,,2016-09-17 11:02:48
"Ох, твою мать, git! – Medium",https://medium.com/@ABatickaya/%D0%BE%D1%85-%D1%82%D0%B2%D0%BE%D1%8E-%D0%BC%D0%B0%D1%82%D1%8C-git-7b269498afd7,"git,ՏՏwebDevTools,ՏՏwebTuts,հումոր","ապուշությունները դզելու եղանակներ, խոխմա ։)",,,2016-09-17 10:26:13
new site,http://localhost:8080/workshop04/,no_tag,,,"Highlight:[…]
",2016-09-17 08:39:48
new site,http://localhost:8080/workshop04/?cat=4,no_tag,,,"Highlight:basketball
",2016-09-17 08:30:19
Гениальный способ выучить незнакомый алфавит в два счета,http://twizz.ru/genialnyj-sposob-vyuchit-neznakomyj-alfavit-v-dva-scheta/,"լեզուներ,վրացերեն,Կրթություն2.0",,,,2016-09-14 14:17:53
47 Programmable Robotic Kits | Into Robotics,https://www.intorobotics.com/47-programmable-robotic-kits/,"WishList,երեխեքին,robotics,ժեշտ",,,,2016-09-14 14:16:17
UFDC - Baldwin Library of Historical Children's Literature,http://ufdc.ufl.edu/baldwin/all/thumbs,սկզբնաղբյուրներ,,,,2016-09-14 12:30:23
История России в фотографиях,https://russiainphoto.ru,"սկզբնաղբյուրներ,լուսանկարիչներ,պատմական,պատմություն,ՈւժեղԼուսանկարներ",,,,2016-09-14 12:25:30
DOP — The Door of Perception,http://doorofperception.com,վիզուալԱրվեստ,,,,2016-09-14 05:29:32
Patterns - The A11Y Project,http://a11yproject.com/patterns/,"ՏՏwebRes,accessibility",,,,2016-09-13 14:38:41
PathFinding.js,https://qiao.github.io/PathFinding.js/visual/,"ՔոմփյութրՍայնս,Ալգորիթմներ,""ալգորիթմների վիզուալացում"",graph",,,,2016-09-13 09:09:39
Визуализация и работа с историческими данными: интерактивные карты и linked data базы знаний для изучения истории / Хабрахабр,https://habrahabr.ru/post/309448/,"պատմական,Կրթություն2.0,վիզուալացում,քարտեզներ",,,,2016-09-10 10:29:51
Computational Ants: Agent-based Visualization with OD Matrices,https://medium.com/mit-media-lab/computational-ants-agent-based-visualization-with-od-matrices-fc7463d5c985,վիզուալացում,,,,2016-09-10 10:14:08
Who Knows What About Me? A Survey of Behind the Scenes Personal Data Sharing to Third Parties by Mobile Apps - Technology Science,http://techscience.org/a/2015103001/,"Անվտանգություն,անոնիմություն,ինֆոգրաֆիկա",,,,2016-09-09 10:17:21
Accueil - Grame,http://www.grame.fr,faust,,,,2016-09-08 16:21:31
"Lambda calculus - Wikipedia, the free encyclopedia",https://en.wikipedia.org/wiki/Lambda_calculus,faust,,,,2016-09-08 13:29:02
"Combinatory logic - Wikipedia, the free encyclopedia",https://en.wikipedia.org/wiki/Combinatory_logic,faust,,,,2016-09-08 13:28:54
"FP (programming language) - Wikipedia, the free encyclopedia",https://en.wikipedia.org/wiki/FP_(programming_language),faust,,,,2016-09-08 13:28:39
Faust quic reference (pdf),http://faudiostream.cvs.sourceforge.net/viewvc/faudiostream/faust/documentation/faust-quick-reference.pdf,faust,,,,2016-09-08 12:05:52
http://faust.grame.fr/images/faust-tutorial2.pdf,http://faust.grame.fr/images/faust-tutorial2.pdf,faust,,,,2016-09-08 08:36:17
How to Translate from DOM to SVG Coordinates and Back Again,https://www.sitepoint.com/how-to-translate-from-dom-to-svg-coordinates-and-back-again/,"coordinates,ՏՏwebTuts,svg,DOM",,,,2016-09-08 05:30:40
FaustPlayGround,http://faust.grame.fr/faustplayground/,faust,,,,2016-09-07 12:33:58
https://ccrma.stanford.edu/~jos/aspf/aspf.pdf,https://ccrma.stanford.edu/~jos/aspf/aspf.pdf,faust,,,,2016-09-07 12:33:48
Faust Online Compiler,http://faust.grame.fr/onlinecompiler/,faust,,,,2016-09-07 12:33:27
Путь к HTTP/2 / Хабрахабр,https://habrahabr.ru/post/308846/,"ՏՏwebTuts,http",,,,2016-09-07 06:11:34
Что такое шаблоны проектирования? / Хабрахабр,https://habrahabr.ru/post/307942/,"ՏՏwebTuts,php,patterns,FORWebDevSchool",,,,2016-09-07 06:06:58
4 вида утечек памяти в JavaScript и как с ними бороться / Хабрахабр,https://habrahabr.ru/post/309318/,"ՏՏwebTuts,հիշողություն,memory,FORDighest,FORWebDevSchool",,,,2016-09-07 06:04:26
Sona Miskaryan - YouTube,https://www.youtube.com/channel/UCYb_1BzCzrWEK_TJ6lnyn7g/videos,"լեզուներ,հայերեն,Կրթություն2.0",,,,2016-09-06 05:21:49
GitHub - Kickball/awesome-selfhosted: This is a list of Free Software network services and web applications which can be hosted locally. Selfhosting is the process of locally hosting and managing applications instead of renting from SaaS providers.,https://github.com/Kickball/awesome-selfhosted,"cms,awesome,selfhosted",,,,2016-09-05 13:06:17
developer's Archives - NClouD,http://nout.am/cloud/category/how-to/developers/,"ՀայՏՏ,""Հայ ՏՏ""",,,,2016-09-05 07:05:14
ГПИБ | Электронная библиотека ГПИБ,http://elib.shpl.ru/ru/nodes/9347-elektronnaya-biblioteka-gpib,"սկզբնաղբյուրներ,primary,sources,ԷլԳրքերիԳրադարան",,,,2016-09-01 19:03:05
Photographer Uses 160-Year-Old Camera To Take Eerily Beautiful Portraits | Bored Panda,http://www.boredpanda.com/tintype-photography-old-technique-giles-clement/,ՈւժեղԼուսանկարներ,,,,2016-09-01 07:58:09
Coding For Kids For Dummies - Camille McCue - Google Books,https://books.google.am/books?id=Qdo5BAAAQBAJ&pg=PA136&source=gbs_toc_r&cad=4#v=onepage&q&f=false,CHILDprogr,,,,2016-08-31 14:41:03
"Математика для искусственных нейронных сетей для новичков, часть 3 — градиентный спуск продолжение / Хабрахабр",https://habrahabr.ru/post/308604/,"""Արհեստական Ինտելեկտ"",ՔոմփյութրՍայնս",,,,2016-08-30 14:21:10
Upgrading CSS Animation With Motion Curves – Smashing Magazine,https://www.smashingmagazine.com/2016/08/css-animations-motion-curves/,"css,curves,bezier,ՏՏwebTuts,ՔոմփյութրՍայնս",,,,2016-08-30 13:57:53
in-view.js - Get notified when a DOM element enters or exits the viewport.,https://camwiegert.github.io/in-view/,"ՏՏwebRes,library,viewport,js",,,,2016-08-30 13:55:17
Typography is impossible – Medium Engineering,https://medium.engineering/typography-is-impossible-5872b0c7f891,"typography,դիզայն",,,,2016-08-30 13:52:38
itsy-bitsy-data-structures/itsy-bitsy-data-structures.js at master · hanumanum/itsy-bitsy-data-structures,https://github.com/hanumanum/itsy-bitsy-data-structures/blob/master/itsy-bitsy-data-structures.js,"""computer science"",js,""տվյալների կառուցվածքներ""",,,,2016-08-30 13:44:52
MarkApp: Building apps with HTML,http://markapp.io,"ՏՏwebRes,frontend,html,libraries,css",,,,2016-08-30 13:37:14
Bouncy Balls - Bounce balls with your microphone!,https://bouncyballs.org,"tools,Գործիքներ,ՕնլայնԳործիքներ,աղմուկաչափ",,,,2016-08-30 13:18:48
Такой вы классику ещё не видели / Newtonew: новости сетевого образования,https://newtonew.com/overview/classics-in-non-classical-forms,կինոներ,,,,2016-08-30 13:08:58
BBC - Culture - The 21st Century’s 100 greatest films,http://www.bbc.com/culture/story/20160819-the-21st-centurys-100-greatest-films,կինոներ,,,,2016-08-30 13:01:47
Программирование для детей,http://kidsjs.blogspot.am,CHILDprogr,,,,2016-08-29 13:24:34
Программирование для детей (вводная часть) — Younico. Смотри шире.,http://www.younico.ru/courses/programming/scratch/,CHILDprogr,,,,2016-08-29 13:22:58
Полуостров Бинария,http://isocode.ru/binariya/,CHILDprogr,,,,2016-08-29 13:21:55
"12 игр, которые обучают детей программированию / Блог компании IlkFinKom / Хабрахабр",https://habrahabr.ru/company/ilkfinkom/blog/251583/,CHILDprogr,"""Для кого: возраст 5-8 лет
Платформа: iOS
Цена: Бесплатно ($7 – Pro-версия)
Больше информации: веб-сайт игры Kodable, iTunes
Экспертное мнение: «Игра Kodable развивает н""",,,2016-08-29 13:19:40
39 studies about human perception in 30 minutes – Medium,https://medium.com/@kennelliott/39-studies-about-human-perception-in-30-minutes-4728f9e31a73,"visualization,վիզուալացում,վիզուալիզացիա,գրաֆիկներ,ինֆոգրաֆիկա",,,,2016-08-27 07:34:34
Bouncy Ball - Compare Web Animation Techniques,https://sparkbox.github.io/bouncy-ball/,"javascript,ՏՏwebTuts,animation,css",,,,2016-08-25 15:02:12
The average web page from top twenty Google results study,https://www.advancedwebranking.com/html/,"statistics,FORWebDevSchool",,,,2016-08-25 14:59:43
vintage everyday: 14 Real and Visionary Historic Monorail Designs,http://www.vintag.es/2016/08/14-real-and-visionary-historic-monorail.html,"վիզուալԱրվեստ,կոնցեպտներ,ՈւժեղԼուսանկարներ,պատմական,պատմություն,monorail",,,,2016-08-23 07:23:51
Классические интервью с интеллектуалами XX века / Newtonew: новости сетевого образования,https://newtonew.com/overview/ideal-television-set,գիտություն,,,,2016-08-23 07:23:03
vintage everyday: Weird but True – 12 Things You Thought Would Never See in Winter,http://www.vintag.es/2016/08/weird-but-true-12-things-you-thought.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+vintageeveryday+%28vintage+everyday%29,no_tag,,,,2016-08-23 07:21:10
"vintage everyday: Kids playing boxing on a street in Toronto, Canada, ca. 1950s",http://www.vintag.es/2016/08/kids-playing-boxing-on-street-in.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+vintageeveryday+%28vintage+everyday%29,no_tag,,,,2016-08-23 07:07:48
World War 1,http://www.itnsource.com/en/specials/ww1/,"կինոժամանակագրություն,սկզբնաղբյուրներ,վիդեո,կինոներ",,,,2016-08-23 06:41:21
The Woman under the Crown: The Queen's Childhood - YouTube,https://www.youtube.com/playlist?list=PL3kG3TM8jFKjb8u5plqq0m-9HDgxGDQpj,"կինոժամանակագրություն,սկզբնաղբյուրներ,վիդեո,կինոներ",,,,2016-08-23 06:40:33
AP Compilations | AP Archive,http://www.aparchive.com/Compilation,"կինոժամանակագրություն,սկզբնաղբյուրներ,վիդեո,կինոներ",,,,2016-08-23 06:38:45
Результаты поиска,https://www.net-film.ru/found-page-1/,կինոժամանակագրություն,,,,2016-08-23 06:37:29
Наши каталоги,https://www.net-film.ru/catalogs/,"սկզբնաղբյուրներ,կինոներ",,,,2016-08-23 06:36:52
КУНСТКАМЕРА | НОВОСТИ,http://www.kunstkamera.ru,սկզբնաղբյուրներ,,,,2016-08-22 16:43:44
vintage everyday: Here's a List of Top 16 Bizarre Victorian Inventions,http://www.vintag.es/2016/08/heres-list-of-top-16-bizarre-victorian.html?m=1,"պատմական,Լուսանկարչություն,ՈւժեղԼուսանկարներ",,,,2016-08-21 14:14:33
David Rumsey Historical Map Collection | The Collection,http://www.davidrumsey.com,սկզբնաղբյուրներ,,,,2016-08-20 08:12:30
Directory Traversal,https://www.hacksplaining.com/exercises/directory-traversal,no_tag,,,,2016-08-19 08:28:03
Делаем «взрослое» приложение под Android с помощью «детской» среды программирования Scratch / Хабрахабр,https://m.habrahabr.ru/post/307940/,"scratch,CHILDprogr",,,,2016-08-17 20:04:09
If programming languages were weapons,http://bjorn.tipling.com/if-programming-languages-were-weapons,"հումոր,""ծրագրավորման լեզուներ""",,,,2016-08-16 05:43:19
Искусственный интеллект — от слова «искусство» / Newtonew: новости сетевого образования,https://newtonew.com/discussions/welcome-our-new-robot-overlords,"""Արհեստական Ինտելեկտ""",,,,2016-08-14 06:17:51
кинонаучный авангард - YouTube,https://www.youtube.com/user/ljghbdtn,"գիտություն,Կրթություն2.0",,,,2016-08-13 17:19:27
Как работает живой язык? Отвечает когнитивная лингвистика / Newtonew: новости сетевого образования,https://newtonew.com/discussions/cognitive-linguistics-says,"նեյրոհոգեբանություն,ուղեղ,լեզու",,,,2016-08-13 12:28:58
Morgan Russell - WikiArt.org - encyclopedia of visual arts,http://www.wikiart.org/en/morgan-russell,"սկզբնաղբյուրներ,արվեստ,վիզուալԱրվեստ",,,,2016-08-13 11:02:49
Untitled,https://newtonew.com/overview/neural-network-art-instruments,"""նեյրոնային ցանցեր""",,,,2016-08-13 10:28:19
Untitled,https://newtonew.com/discussions/simple-creativity-group-techniques,Մանկավարժական,,,,2016-08-13 10:06:19
Untitled,https://newtonew.com/discussions/what-we-see-when-we-read,ընթերցանություն,,,,2016-08-13 09:57:03
Untitled,https://newtonew.com/overview/physics-for-everyone,"կրթություն,ֆիզիկա",,,,2016-08-13 09:53:33
Download Resources from the Command Line with wget,https://www.linode.com/docs/tools-reference/tools/download-resources-from-the-command-line-with-wget,"wget,scraping",,,,2016-08-12 20:34:33
Ինչպե՞ս են գիտնականները քարտեզագրում գլխուղեղի կառուցվածքը․ գիտության և արվեստի լեզվով – ArmScoop,http://armscoop.com/2016/08/brain-mapping/,"ուղեղ,նեյրոհոգեբանություն,Կրթություն2.0",,,,2016-08-12 11:38:56
Навигационная система мозга — Постнаука,https://postnauka.ru/faq/66837,"ուղեղ,նեյրոհոգեբանություն",,,,2016-08-11 19:08:33
"Search Results: """" - Prints & Photographs Online Catalog (Library of Congress)",http://www.loc.gov/pictures/search/?st=grid&co=ecur,"սկզբնաղբյուրներ,մարդաբանություն,Լուսանկարչություն,պատմական",,,,2016-08-11 18:59:50
GraphOverflow : 3D Periodic table of elements,http://graphoverflow.com/graphs/3d-periodic-table.html,"Կրթություն2.0,քիմիա",,,,2016-08-11 18:43:31
eHRAF World Cultures,http://ehrafworldcultures.yale.edu/ehrafe/,"սկզբնաղբյուրներ,archaeology,մարդաբանություն",,,,2016-08-11 18:31:07
eHRAF Archaeology,http://ehrafarchaeology.yale.edu/ehrafa/,"սկզբնաղբյուրներ,archaeology,մարդաբանություն",,,,2016-08-11 18:31:01
Research Center,http://research.culturalequity.org,սկզբնաղբյուրներ,,,,2016-08-11 18:29:12
1.8 Million Free Works of Art from World-Class Museums: A Meta List of Great Art Available Online | Open Culture,http://www.openculture.com/2016/05/1-8-million-free-works-of-art-from-world-class-museums-a-meta-list.html,սկզբնաղբյուրներ,"""Getty Research Portal """,,,2016-08-11 18:27:58
Художественные фильмы о философах / Newtonew: новости сетевого образования,https://newtonew.com/discussions/films-about-philosophers,կինոներ,,,,2016-08-11 16:54:08
Computer Science - Postwaves,https://www.postwaves.com/posts/group/2147053396/computer-science,"""computer science""",նյութերի ագրեգացվող ցանկեր,,,2016-08-11 13:58:23
D-PLACE,https://d-place.org/angular/,"մարդաբանություն,սկզբնաղբյուրներ",,,,2016-08-11 13:00:41
Brain,http://gallantlab.org/huth2016/,"ուղեղ,ՔոմփյութրՍայնս","""
voxel selectivity
colors show approximate semantic selectivity
    
voxel [17,39,74] left
model performance: 0.323 (p=0.000)
Good, very reliable
renee
mattingly
american
fawcett
sheila
mccann
stole
wendell
dr
horst
sold
coley
owner
stolen
arquette
chloe's
farmer
rosemary
gus
lothario
 (hide tour)
BackNext
Explore!
That's it for the guided tour. Go explore! Click on voxels, click on areas, play with the controls.""",,,2016-08-11 11:46:02
The brain dictionary - YouTube,https://www.youtube.com/watch?time_continue=54&v=k61nJkx5aDQ,"նեյրոհոգեբանություն,ուղեղ",,,,2016-08-11 11:30:27
Computer Science Video Lectures,http://csvideolectures.com,"""computer science""",,,,2016-08-11 10:57:48
Functional Programming in Javascript,http://reactivex.io/learnrx/,"ՏՏwebTuts,javascript,js,functional,վարժություններ,խնդիրներ",,,,2016-08-09 18:23:38
Untitled,https://itsfoss.com/linux-hacking-penetration-testing/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed: ItsFoss (Its FOSS! An Open Source Blog),"հաքինգ,linux",,,,2016-08-09 14:21:12
This Is What Musical Notes Actually Look Like - Facts So Romantic - Nautilus,http://nautil.us/blog/this-is-what-musical-notes-actually-look-like,"""երաժշտություն մարմին և հոգի""",,,,2016-08-05 19:57:23
10 подкастов для расширения сознания / Newtonew: новости сетевого образования,https://newtonew.com/discussions/favorite-podcast-collection,podcasts,,,,2016-07-29 16:30:14
ScratchMath - A Collection of 4th Grade Math Modelers - Google Docs,https://docs.google.com/document/d/1WXwnMZTeIcZYLMyB_seGqaZ8R9JOhFQTh-wXP17R8ok/edit#heading=h.m9rb82deckjt,"FORAregnazan,mathematica,scratch,ծրագրավորում,երեխեքին",,,,2016-07-29 16:27:25
Web Design in 4 minutes,http://jgthms.com/web-design-in-4-minutes/,"ՏՏwebTuts,FORWebDevSchool,FORAregnazan,FORTUMO,TODOTranslate",,,,2016-07-29 16:12:31
A Quick Look at the React and Redux DevTools - The Media Temple Blog,http://mediatemple.net/blog/tips/a-quick-look-at-the-react-and-redux-devtools/,"reactjs,ՏՏwebTuts,ՏՏwebRes,ՏՏwebDevTools",,,,2016-07-29 15:58:49
"Языки, чуть было не ставшие CSS",http://css-live.ru/articles/yazyki-chut-bylo-ne-stavshie-css.html,"css,պատմական,պատմություն",,,,2016-07-29 15:54:25
"Чем меньше, тем лучше — о возможностях языков программирования / Блог компании Инфопульс Украина / Хабрахабр",https://habrahabr.ru/company/infopulse/blog/306604/,"""computer science"",ծրագրավորում,""ծրագրավորման լեզուներ""",,,,2016-07-29 15:50:59
Free Technology for Teachers: 7 Free Timeline Tools Compared In One Chart,http://www.freetech4teachers.com/2016/07/7-free-timeline-tools-compared-in-one.html?utm_source=feedblitz&utm_medium=FeedBlitzRss&utm_campaign=freetech4teachers&m=1,"timeline,tools",,,,2016-07-28 15:59:47
10 Free jQuery Timeline Plugins | Learning jQuery,http://www.learningjquery.com/2016/07/10-free-jquery-timeline-plugins?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+LearningJquery+%28Learning+jQuery%29,"ՏՏwebRes,jquery,plugins,timeline,վիզուալացում,վիզուալիզացիա",,,,2016-07-28 08:17:51
Исчерпывающее руководство по стратегиям загрузки веб-шрифтов,http://css-live.ru/articles/ischerpyvayushhee-rukovodstvo-po-strategiyam-zagruzki-veb-shriftov.html,"ՏՏwebTuts,webfonts",,,,2016-07-28 08:03:18
MySQL Views (ներկայացումներ)- IT-Blog.am,http://it-blog.am/mysql-%d5%b6%d5%a5%d6%80%d5%af%d5%a1%d5%b5%d5%a1%d6%81%d5%b8%d6%82%d5%b4%d5%b6%d5%a5%d6%80-views/,ՀայՏՏ,,,,2016-07-28 07:51:42
Learn to Hack,https://www.hacksplaining.com,"ՏՏwebTuts,hacking,հաքինգ,վարժություններ",,,,2016-07-25 15:50:41
Generators and Iterators,http://greim.github.io/gen/dist/00-intro.html,"ՏՏwebTuts,javascript",,,,2016-07-25 15:48:10
Cheat Sheet,http://gethead.info,"html,ՏՏwebRes,ՏՏwebTuts,head",,,,2016-07-25 15:46:47
Farmbot! - Jirair Garabedian,https://www.facebook.com/jirair.garabedian/posts/10157260366750441,ժեշտ,,,,2016-07-25 06:42:53
TCL scripting tutorial for begginers - YouTube,https://www.youtube.com/watch?v=kuTfK7up1QA,ՀայՏՏ,,,,2016-07-21 13:29:49
Ռեսուրսներ · Հաշվողական գիտությունը դպրոցում,https://cs4hs-am.github.io/resources/,ՀայՏՏ,,,,2016-07-20 11:36:54
Exoplanets,http://m.imgur.com/ks6eB1l?r,"Կրթություն2.0,մոլորակներ,աստղագիտություն",,,,2016-07-16 15:46:25
ES6 Feature Complete | WebKit,https://webkit.org/blog/6756/es6-feature-complete/,"javascript,ՏՏwebTuts,es6",,,,2016-07-14 15:38:21
Learn to Create D3.js Data Visualizations by Example,https://www.sitepoint.com/d3-js-data-visualizations/,"javascript,D3,""data visualization"",վիզուալացում,ՏՏwebTuts",,,,2016-07-14 15:26:34
"Learning to Code after 40: If You Think It's Too Late, Read This",https://www.sitepoint.com/learning-to-code-after-40-if-you-think-its-too-late-read-this/,FORինչպեսդառնալծրագրավորող,,,,2016-07-14 15:25:24
Бесплатные игровые движки на HTML5 и JavaScript / Типичный программист,https://tproger.ru/digest/free-game-engines-js/,"gameDev,javascript,ՏՏwebRes",,,,2016-07-14 15:02:16
"Как развивался Perl — необычный язык, созданный лингвистом для программистов / Хабрахабр",https://habrahabr.ru/post/305402/,"programming,languages,perl",,,,2016-07-14 14:48:25
DEVICON | All programming languages and development tools related icons font,http://devicon.fr,ՏՏwebRes,,,,2016-07-11 07:46:05
Печатать с удовольствием / Хабрахабр,https://habrahabr.ru/post/305158/,typing,,,,2016-07-09 09:01:38
juliangarnier/anime: Javascript Animation Engine,https://github.com/juliangarnier/anime,"animation,library,javascript,ՏՏwebRes",,,,2016-07-07 08:45:05
Функторы (глава книги «Теория категорий для программистов») / Хабрахабр,https://habrahabr.ru/post/305018/,"""computer science"",ՔոմփյութրՍայնս,book",,,,2016-07-07 08:35:29
Введение в функциональный JavaScript: Часть 3 | Webtackles,http://webtackles.ru/javascript/intro-to-func-js-functions/,"ՏՏwebTuts,javascript",,,,2016-07-06 17:23:07
All the Generic CSS Data Types,https://bitsofco.de/generic-css-data-types/,"css,FORWebDevSchool,ՏՏwebTuts",,,,2016-07-06 17:12:57
Лучшие практики кэширования,http://prgssr.ru/development/luchshie-praktiki-keshirovaniya.html,"cache,ՏՏwebTuts",,,,2016-07-06 17:11:07
"Miles Davis&rsquo; legacy, represented by every Wikipedia page that mentions him",http://polygraph.cool/miles/,infographics,,,,2016-07-02 12:17:54
15 եղանակ JavaScript-ի հասկանալի կոդ գրելու համար — Medium,https://medium.com/@zaruhihakobyan/15-%D5%A5%D5%B2%D5%A1%D5%B6%D5%A1%D5%AF-javascript-%D5%AB-%D5%B0%D5%A1%D5%BD%D5%AF%D5%A1%D5%B6%D5%A1%D5%AC%D5%AB-%D5%AF%D5%B8%D5%A4-%D5%A3%D6%80%D5%A5%D5%AC%D5%B8%D6%82-%D5%B0%D5%A1%D5%B4%D5%A1%D6%80-dc0ec5e29c64,"ՀայՏՏ,FORDighest",,,,2016-07-01 08:44:46
